date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-09-12,4:21:22 PM,17, 1,12,4,1,1,2, 2, 1, 0.6463535
2019-09-12,4:21:23 PM,17, 1,12,4,1,2,1, 1, 1, 0.5611352
2019-09-12,4:21:25 PM,17, 1,12,4,1,3,3, 3, 1, 0.6334773
2019-09-12,4:21:26 PM,17, 1,12,4,1,4,4, 4, 1, 0.4948211
2019-09-12,4:21:26 PM,17, 1,12,4,1,4,0, 0, AVERAGE, 0.5839468
2019-09-12,4:21:29 PM,17, 1,12,4,2,5,4, 4, 1, 0.4989561
2019-09-12,4:21:30 PM,17, 1,12,4,2,6,3, 3, 1, 0.6348001
2019-09-12,4:21:31 PM,17, 1,12,4,2,7,1, 1, 1, 0.6123233
2019-09-12,4:21:32 PM,17, 1,12,4,2,8,2, 2, 1, 0.5774487
2019-09-12,4:21:32 PM,17, 1,12,4,2,8,0, 0, AVERAGE, 0.580882
2019-09-12,4:21:35 PM,17, 1,12,4,3,9,2, 2, 1, 0.5445986
2019-09-12,4:21:36 PM,17, 1,12,4,3,10,4, 4, 1, 0.5089003
2019-09-12,4:21:37 PM,17, 1,12,4,3,11,3, 3, 1, 0.6329889
2019-09-12,4:21:38 PM,17, 1,12,4,3,12,1, 1, 1, 0.7329149
2019-09-12,4:21:39 PM,17, 1,12,4,3,12,0, 0, AVERAGE, 0.6048507
2019-09-12,4:21:41 PM,17, 1,12,4,4,13,4, 4, 1, 0.3397083
2019-09-12,4:21:42 PM,17, 1,12,4,4,14,1, 1, 1, 0.6137178
2019-09-12,4:21:44 PM,17, 1,12,4,4,15,3, 3, 1, 0.5788757
2019-09-12,4:21:45 PM,17, 1,12,4,4,16,2, 2, 1, 0.5463957
2019-09-12,4:21:46 PM,17, 1,12,4,4,16,0, 0, AVERAGE, 0.5196744
2019-09-12,4:21:48 PM,17, 1,12,4,5,17,4, 4, 1, 0.4785359
2019-09-12,4:21:49 PM,17, 1,12,4,5,18,2, 2, 1, 0.5106949
2019-09-12,4:21:51 PM,17, 1,12,4,5,19,4, 1, 0, 0.6490495
2019-09-12,4:21:52 PM,17, 1,12,4,5,20,3, 3, 1, 0.6144023
2019-09-12,4:21:52 PM,17, 1,12,4,5,20,0, 0, AVERAGE, 0.5631706
2019-09-12,4:21:55 PM,17, 1,12,4,6,21,3, 3, 1, 0.6105056
2019-09-12,4:21:56 PM,17, 1,12,4,6,22,4, 4, 1, 0.5945323
2019-09-12,4:21:57 PM,17, 1,12,4,6,23,2, 2, 1, 0.5951619
2019-09-12,4:21:58 PM,17, 1,12,4,6,24,1, 1, 1, 0.6111388
2019-09-12,4:21:59 PM,17, 1,12,4,6,24,0, 0, AVERAGE, 0.6028346
2019-09-12,4:22:02 PM,17, 1,12,12,7,25,2, 2, 1, 0.8003812
2019-09-12,4:22:03 PM,17, 1,12,12,7,26,5, 6, 0, 0.4806913
2019-09-12,4:22:04 PM,17, 1,12,12,7,27,4, 4, 1, 0.8177355
2019-09-12,4:22:06 PM,17, 1,12,12,7,28,8, 8, 1, 0.6116545
2019-09-12,4:22:07 PM,17, 1,12,12,7,29,10, 10, 1, 0.5784781
2019-09-12,4:22:08 PM,17, 1,12,12,7,30,2, 3, 0, 0.6641082
2019-09-12,4:22:09 PM,17, 1,12,12,7,31,4, 5, 0, 0.5952469
2019-09-12,4:22:10 PM,17, 1,12,12,7,32,10, 11, 0, 0.4944282
2019-09-12,4:22:12 PM,17, 1,12,12,7,33,8, 9, 0, 0.6143442
2019-09-12,4:22:13 PM,17, 1,12,12,7,34,5, 7, 0, 0.5798014
2019-09-12,4:22:14 PM,17, 1,12,12,7,35,11, 12, 0, 0.5777963
2019-09-12,4:22:15 PM,17, 1,12,12,7,36,1, 1, 1, 0.6123605
2019-09-12,4:22:16 PM,17, 1,12,12,7,36,0, 0, AVERAGE, 0.6189188
2019-09-12,4:22:20 PM,17, 1,12,12,8,37,1, 4, 0, 1.111418
2019-09-12,4:22:22 PM,17, 1,12,12,8,38,6, 7, 0, 0.8190063
2019-09-12,4:22:24 PM,17, 1,12,12,8,39,9, 9, 1, 0.6282409
2019-09-12,4:22:26 PM,17, 1,12,12,8,40,12, 1, 0, 0.6290258
2019-09-12,4:22:28 PM,17, 1,12,12,8,41,9, 10, 0, 0.6136949
2019-09-12,4:22:30 PM,17, 1,12,12,8,42,1, 2, 0, 0.6315199
2019-09-12,4:22:32 PM,17, 1,12,12,8,43,10, 11, 0, 0.5791252
2019-09-12,4:22:33 PM,17, 1,12,12,8,44,4, 5, 0, 0.5291461
2019-09-12,4:22:35 PM,17, 1,12,12,8,45,5, 6, 0, 0.5620486
2019-09-12,4:22:36 PM,17, 1,12,12,8,46,2, 3, 0, 0.751097
2019-09-12,4:22:38 PM,17, 1,12,12,8,47,7, 8, 0, 0.7496299
2019-09-12,4:22:39 PM,17, 1,12,12,8,48,11, 12, 0, 0.8034773
2019-09-12,4:22:40 PM,17, 1,12,12,8,48,0, 0, AVERAGE, 0.7006192
2019-09-12,4:22:43 PM,17, 1,12,12,9,49,2, 2, 1, 0.6134159
2019-09-12,4:22:44 PM,17, 1,12,12,9,50,1, 1, 1, 0.6199833
2019-09-12,4:22:46 PM,17, 1,12,12,9,51,10, 11, 0, 0.6146323
2019-09-12,4:22:48 PM,17, 1,12,12,9,52,12, 12, 1, 0.647806
2019-09-12,4:22:49 PM,17, 1,12,12,9,53,4, 3, 0, 0.5688704
2019-09-12,4:22:51 PM,17, 1,12,12,9,54,10, 4, 0, 1.380877
2019-09-12,4:22:53 PM,17, 1,12,12,9,55,4, 5, 0, 0.7340444
2019-09-12,4:22:54 PM,17, 1,12,12,9,56,10, 10, 1, 0.5976067
2019-09-12,4:22:56 PM,17, 1,12,12,9,57,5, 6, 0, 0.5450734
2019-09-12,4:22:58 PM,17, 1,12,12,9,58,9, 9, 1, 0.5793806
2019-09-12,4:23:00 PM,17, 1,12,12,9,59,7, 8, 0, 0.7663233
2019-09-12,4:23:01 PM,17, 1,12,12,9,60,6, 7, 0, 0.7152555
2019-09-12,4:23:02 PM,17, 1,12,12,9,60,0, 0, AVERAGE, 0.6986058
2019-09-12,4:23:06 PM,17, 1,12,12,10,61,10, 11, 0, 0.8348992
2019-09-12,4:23:08 PM,17, 1,12,12,10,62,1, 3, 0, 0.7333207
2019-09-12,4:23:09 PM,17, 1,12,12,10,63,7, 7, 1, 0.7313704
2019-09-12,4:23:14 PM,17, 1,12,12,10,64,2, 1, 0, 0.7656544
2019-09-12,4:23:16 PM,17, 1,12,12,10,65,2, 2, 1, 0.6810284
2019-09-12,4:23:17 PM,17, 1,12,12,10,66,12, 12, 1, 0.6800612
2019-09-12,4:23:18 PM,17, 1,12,12,10,67,10, 10, 1, 0.7150255
2019-09-12,4:23:20 PM,17, 1,12,12,10,68,4, 4, 1, 0.8179013
2019-09-12,4:23:21 PM,17, 1,12,12,10,69,5, 5, 1, 1.075001
2019-09-12,4:23:23 PM,17, 1,12,12,10,70,9, 9, 1, 0.611166
2019-09-12,4:23:25 PM,17, 1,12,12,10,71,5, 6, 0, 0.7160684
2019-09-12,4:23:26 PM,17, 1,12,12,10,72,8, 8, 1, 0.6295179
2019-09-12,4:23:26 PM,17, 1,12,12,10,72,0, 0, AVERAGE, 0.7492511
2019-09-12,4:23:30 PM,17, 1,12,12,11,73,12, 12, 1, 0.5791451
2019-09-12,4:23:32 PM,17, 1,12,12,11,74,6, 6, 1, 0.6295066
2019-09-12,4:23:33 PM,17, 1,12,12,11,75,10, 9, 0, 0.3571682
2019-09-12,4:23:34 PM,17, 1,12,12,11,76,4, 5, 0, 0.6306015
2019-09-12,4:23:35 PM,17, 1,12,12,11,77,10, 1, 0, 0.7195107
2019-09-12,4:23:37 PM,17, 1,12,12,11,78,10, 11, 0, 0.7832546
2019-09-12,4:23:38 PM,17, 1,12,12,11,79,9, 10, 0, 0.6457036
2019-09-12,4:23:40 PM,17, 1,12,12,11,80,7, 8, 0, 0.7147545
2019-09-12,4:23:41 PM,17, 1,12,12,11,81,6, 7, 0, 0.7329157
