date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-09-26,5:58:48 PM,26, 1,12,8,1,1,4, 4, 1, 0.7436441
2019-09-26,5:58:49 PM,26, 1,12,8,1,2,8, 8, 1, 0.9095358
2019-09-26,5:58:50 PM,26, 1,12,8,1,3,6, 6, 1, 0.5944548
2019-09-26,5:58:51 PM,26, 1,12,8,1,4,2, 2, 1, 0.5715426
2019-09-26,5:58:52 PM,26, 1,12,8,1,5,3, 3, 1, 0.5969694
2019-09-26,5:58:53 PM,26, 1,12,8,1,6,7, 7, 1, 0.6407503
2019-09-26,5:58:54 PM,26, 1,12,8,1,7,1, 1, 1, 0.5631829
2019-09-26,5:58:55 PM,26, 1,12,8,1,8,4, 5, 0, 0.5931938
2019-09-26,5:58:58 PM,26, 1,12,8,2,9,6, 6, 1, 0.6104836
2019-09-26,5:58:59 PM,26, 1,12,8,2,10,2, 2, 1, 0.4977857
2019-09-26,5:59:00 PM,26, 1,12,8,2,11,1, 1, 1, 0.5858698
2019-09-26,5:59:01 PM,26, 1,12,8,2,12,3, 3, 1, 0.6163492
2019-09-26,5:59:01 PM,26, 1,12,8,2,13,5, 5, 1, 0.5675629
2019-09-26,5:59:02 PM,26, 1,12,8,2,14,4, 4, 1, 0.6255956
2019-09-26,5:59:03 PM,26, 1,12,8,2,15,7, 7, 1, 0.6447018
2019-09-26,5:59:04 PM,26, 1,12,8,2,16,8, 8, 1, 0.6137051
2019-09-26,5:59:07 PM,26, 1,12,8,3,17,7, 7, 1, 0.5802987
2019-09-26,5:59:08 PM,26, 1,12,8,3,18,1, 1, 1, 0.6013001
2019-09-26,5:59:09 PM,26, 1,12,8,3,19,8, 8, 1, 0.5720714
2019-09-26,5:59:10 PM,26, 1,12,8,3,20,5, 5, 1, 0.6247849
2019-09-26,5:59:11 PM,26, 1,12,8,3,21,4, 4, 1, 0.6796387
2019-09-26,5:59:11 PM,26, 1,12,8,3,22,3, 3, 1, 0.6017125
2019-09-26,5:59:12 PM,26, 1,12,8,3,23,2, 2, 1, 0.5730246
2019-09-26,5:59:13 PM,26, 1,12,8,3,24,6, 6, 1, 0.6265934
2019-09-26,5:59:16 PM,26, 1,12,12,4,25,10, 10, 1, 0.6477211
2019-09-26,5:59:17 PM,26, 1,12,12,4,26,8, 8, 1, 0.6022076
2019-09-26,5:59:17 PM,26, 1,12,12,4,27,12, 11, 0, 0.6193979
2019-09-26,5:59:18 PM,26, 1,12,12,4,28,3, 4, 0, 0.6526592
2019-09-26,5:59:19 PM,26, 1,12,12,4,29,2, 3, 0, 0.5797872
2019-09-26,5:59:20 PM,26, 1,12,12,4,30,9, 9, 1, 0.6218171
2019-09-26,5:59:21 PM,26, 1,12,12,4,31,5, 6, 0, 0.6417034
2019-09-26,5:59:22 PM,26, 1,12,12,4,32,12, 1, 0, 1.153188
2019-09-26,5:59:25 PM,26, 1,12,12,4,33,7, 7, 1, 0.7940636
2019-09-26,5:59:26 PM,26, 1,12,12,4,34,5, 5, 1, 0.672831
2019-09-26,5:59:27 PM,26, 1,12,12,4,35,1, 2, 0, 0.5774441
2019-09-26,5:59:29 PM,26, 1,12,12,4,36,12, 12, 1, 1.778328
2019-09-26,5:59:34 PM,26, 1,12,4,5,37,2, 2, 1, 0.5488893
2019-09-26,5:59:34 PM,26, 1,12,4,5,38,1, 1, 1, 0.5523403
2019-09-26,5:59:35 PM,26, 1,12,4,5,39,4, 4, 1, 0.5754433
2019-09-26,5:59:36 PM,26, 1,12,4,5,40,3, 3, 1, 0.5051907
2019-09-26,5:59:40 PM,26, 1,12,8,6,41,3, 3, 1, 0.6800021
2019-09-26,5:59:41 PM,26, 1,12,8,6,42,8, 8, 1, 0.6823222
2019-09-26,5:59:42 PM,26, 1,12,8,6,43,1, 6, 0, 0.545767
2019-09-26,5:59:43 PM,26, 1,12,8,6,44,5, 7, 0, 0.7061548
2019-09-26,5:59:44 PM,26, 1,12,8,6,45,8, 4, 0, 0.6366246
2019-09-26,5:59:45 PM,26, 1,12,8,6,46,5, 1, 0, 0.2689618
2019-09-26,5:59:46 PM,26, 1,12,8,6,47,8, 5, 0, 0.1570702
2019-09-26,5:59:47 PM,26, 1,12,8,6,48,5, 2, 0, 0.1669959
2019-09-26,6:00:02 PM,26, 4,12,12,1,1,12, 12, 1, 0.8694518
2019-09-26,6:00:04 PM,26, 4,12,12,1,2,1, 1, 1, 1.359985
2019-09-26,6:00:05 PM,26, 4,12,12,1,3,6, 6, 1, 0.5763656
2019-09-26,6:00:06 PM,26, 4,12,12,1,4,1, 2, 0, 0.5307549
2019-09-26,6:00:07 PM,26, 4,12,12,1,5,11, 10, 0, 0.6374514
2019-09-26,6:00:08 PM,26, 4,12,12,1,6,10, 9, 0, 0.6644592
2019-09-26,6:00:09 PM,26, 4,12,12,1,7,7, 8, 0, 0.6458234
2019-09-26,6:00:10 PM,26, 4,12,12,1,8,2, 3, 0, 0.5797954
2019-09-26,6:00:11 PM,26, 4,12,12,1,9,11, 11, 1, 0.8227983
2019-09-26,6:00:12 PM,26, 4,12,12,1,10,7, 7, 1, 0.7058108
2019-09-26,6:00:15 PM,26, 4,12,12,1,11,5, 5, 1, 0.647606
2019-09-26,6:00:16 PM,26, 4,12,12,1,12,4, 4, 1, 0.6820763
2019-09-26,6:00:18 PM,26, 4,12,12,2,13,1, 2, 0, 0.5813535
2019-09-26,6:00:19 PM,26, 4,12,12,2,14,1, 12, 0, 0.6057545
2019-09-26,6:00:20 PM,26, 4,12,12,2,15,12, 5, 0, 0.4483083
2019-09-26,6:00:21 PM,26, 4,12,12,2,16,11, 6, 0, 0.2561531
2019-09-26,6:00:21 PM,26, 4,12,12,2,17,12, 8, 0, 0.270727
2019-09-26,6:00:22 PM,26, 4,12,12,2,18,1, 11, 0, 0.2598034
2019-09-26,6:00:23 PM,26, 4,12,12,2,19,12, 10, 0, 0.19999
2019-09-26,6:00:23 PM,26, 4,12,12,2,20,12, 9, 0, 0.2060764
2019-09-26,6:00:24 PM,26, 4,12,12,2,21,12, 3, 0, 0.2242419
2019-09-26,6:00:25 PM,26, 4,12,12,2,22,12, 4, 0, 0.2348394
2019-09-26,6:00:25 PM,26, 4,12,12,2,23,12, 7, 0, 0.2315536
2019-09-26,6:00:26 PM,26, 4,12,12,2,24,12, 1, 0, 0.1577771
2019-09-26,6:00:29 PM,26, 4,12,12,3,25,3, 4, 0, 0.6866494
2019-09-26,6:00:30 PM,26, 4,12,12,3,26,3, 3, 1, 0.346941
2019-09-26,6:00:31 PM,26, 4,12,12,3,27,3, 11, 0, 0.2498473
2019-09-26,6:00:31 PM,26, 4,12,12,3,28,3, 1, 0, 0.2334321
2019-09-26,6:00:32 PM,26, 4,12,12,3,29,3, 8, 0, 0.2869457
2019-09-26,6:00:33 PM,26, 4,12,12,3,30,3, 10, 0, 0.2598064
2019-09-26,6:00:33 PM,26, 4,12,12,3,31,3, 12, 0, 0.2360898
