date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-10-07,10:06:47 PM,32, 4,12,12,3,21,7, 7, 1, 0.6285102
2019-10-07,10:06:48 PM,32, 4,12,12,3,22,2, 2, 1, 0.6119486
2019-10-07,10:06:49 PM,32, 4,12,12,3,23,3, 3, 1, 0.5798057
2019-10-07,10:06:50 PM,32, 4,12,12,3,24,5, 6, 0, 0.6417587
2019-10-07,10:06:51 PM,32, 4,12,12,3,25,12, 12, 1, 0.80642
2019-10-07,10:06:52 PM,32, 4,12,12,3,26,9, 9, 1, 0.5954686
2019-10-07,10:06:53 PM,32, 4,12,12,3,27,11, 11, 1, 0.7557859
2019-10-07,10:06:54 PM,32, 4,12,12,3,28,10, 10, 1, 0.6114734
2019-10-07,10:06:57 PM,32, 4,12,12,4,29,12, 12, 1, 0.8005075
2019-10-07,10:06:58 PM,32, 4,12,12,4,30,1, 1, 1, 0.6578001
2019-10-07,10:06:59 PM,32, 4,12,12,4,31,10, 10, 1, 0.563702
2019-10-07,10:07:00 PM,32, 4,12,12,4,32,5, 5, 1, 0.5899321
2019-10-07,10:07:01 PM,32, 4,12,12,4,33,9, 9, 1, 0.6285025
2019-10-07,10:07:02 PM,32, 4,12,12,4,34,7, 7, 1, 0.6719347
2019-10-07,10:07:03 PM,32, 4,12,12,4,35,11, 11, 1, 0.5933658
2019-10-07,10:07:04 PM,32, 4,12,12,4,36,6, 6, 1, 0.6623816
2019-10-07,10:07:05 PM,32, 4,12,12,4,37,2, 2, 1, 0.6453768
2019-10-07,10:07:06 PM,32, 4,12,12,4,38,3, 3, 1, 0.682241
2019-10-07,10:07:07 PM,32, 4,12,12,4,39,4, 4, 1, 0.6351478
2019-10-07,10:07:08 PM,32, 4,12,12,4,40,8, 8, 1, 0.6840653
2019-10-07,10:07:10 PM,32, 4,12,4,5,41,3, 3, 1, 0.6508233
2019-10-07,10:07:11 PM,32, 4,12,4,5,42,1, 1, 1, 0.5886648
2019-10-07,10:07:12 PM,32, 4,12,4,5,43,4, 4, 1, 0.5494036
2019-10-07,10:07:13 PM,32, 4,12,4,5,44,2, 2, 1, 0.580005
2019-10-07,10:07:16 PM,32, 4,12,4,6,45,1, 1, 1, 0.545529
2019-10-07,10:07:17 PM,32, 4,12,4,6,46,4, 4, 1, 0.5880942
2019-10-07,10:07:17 PM,32, 4,12,4,6,47,3, 3, 1, 0.6513065
2019-10-07,10:07:18 PM,32, 4,12,4,6,48,2, 2, 1, 0.5959551
2019-10-07,10:07:20 PM,32, 2,12,12,1,1,2, 12, 0, 0.2553183
2019-10-07,10:07:21 PM,32, 2,12,12,1,2,10, 10, 1, 0.8051229
2019-10-07,10:07:23 PM,32, 2,12,12,1,3,2, 2, 1, 0.7303159
2019-10-07,10:07:24 PM,32, 2,12,12,1,4,10, 11, 0, 0.5610999
2019-10-07,10:07:25 PM,32, 2,12,12,1,5,7, 8, 0, 0.5603557
2019-10-07,10:07:26 PM,32, 2,12,12,1,6,1, 1, 1, 1.004358
2019-10-07,10:07:27 PM,32, 2,12,12,1,7,7, 7, 1, 0.6787711
2019-10-07,10:07:29 PM,32, 2,12,12,1,8,3, 3, 1, 1.315281
2019-10-07,10:07:30 PM,32, 2,12,12,1,9,9, 9, 1, 0.6631086
2019-10-07,10:07:32 PM,32, 2,12,12,1,10,5, 6, 0, 0.6645804
2019-10-07,10:07:33 PM,32, 2,12,12,1,11,5, 5, 1, 0.6198635
2019-10-07,10:07:34 PM,32, 2,12,12,1,12,4, 4, 1, 0.6878346
2019-10-07,10:07:37 PM,32, 2,12,12,2,13,4, 4, 1, 0.6828065
2019-10-07,10:07:39 PM,32, 2,12,12,2,14,2, 2, 1, 0.6681356
2019-10-07,10:07:40 PM,32, 2,12,12,2,15,9, 10, 0, 0.6810613
2019-10-07,10:07:41 PM,32, 2,12,12,2,16,6, 7, 0, 0.5605485
2019-10-07,10:07:43 PM,32, 2,12,12,2,17,8, 8, 1, 1.206953
2019-10-07,10:07:44 PM,32, 2,12,12,2,18,10, 11, 0, 0.7359149
2019-10-07,10:07:45 PM,32, 2,12,12,2,19,8, 9, 0, 0.9282882
2019-10-07,10:07:47 PM,32, 2,12,12,2,20,12, 12, 1, 1.059152
2019-10-07,10:07:48 PM,32, 2,12,12,2,21,1, 1, 1, 1.219317
2019-10-07,10:07:50 PM,32, 2,12,12,2,22,6, 6, 1, 1.058413
2019-10-07,10:07:51 PM,32, 2,12,12,2,23,5, 5, 1, 0.7018943
2019-10-07,10:07:53 PM,32, 2,12,12,2,24,3, 3, 1, 0.992184
2019-10-07,10:07:56 PM,32, 2,12,4,3,25,2, 2, 1, 0.6546969
2019-10-07,10:07:56 PM,32, 2,12,4,3,26,4, 4, 1, 0.4415487
2019-10-07,10:07:57 PM,32, 2,12,4,3,27,1, 1, 1, 0.5910958
2019-10-07,10:07:58 PM,32, 2,12,4,3,28,3, 3, 1, 0.5278281
2019-10-07,10:08:01 PM,32, 2,12,4,4,29,2, 2, 1, 0.7013465
2019-10-07,10:08:02 PM,32, 2,12,4,4,30,3, 4, 0, 0.8214129
2019-10-07,10:08:04 PM,32, 2,12,4,4,31,1, 1, 1, 1.017703
2019-10-07,10:08:05 PM,32, 2,12,4,4,32,3, 3, 1, 0.5656926
2019-10-07,10:08:07 PM,32, 2,12,8,5,33,6, 7, 0, 0.7199525
2019-10-07,10:08:08 PM,32, 2,12,8,5,34,1, 1, 1, 0.7341598
2019-10-07,10:08:09 PM,32, 2,12,8,5,35,2, 2, 1, 0.6507531
2019-10-07,10:08:10 PM,32, 2,12,8,5,36,8, 8, 1, 0.6126497
2019-10-07,10:08:12 PM,32, 2,12,8,5,37,6, 6, 1, 1.22905
2019-10-07,10:08:13 PM,32, 2,12,8,5,38,5, 5, 1, 1.110729
2019-10-07,10:08:14 PM,32, 2,12,8,5,39,3, 4, 0, 0.6342495
2019-10-07,10:08:15 PM,32, 2,12,8,5,40,3, 3, 1, 0.6392679
2019-10-07,10:08:17 PM,32, 2,12,8,6,41,5, 5, 1, 0.6967524
2019-10-07,10:08:18 PM,32, 2,12,8,6,42,6, 6, 1, 0.5607451
2019-10-07,10:08:19 PM,32, 2,12,8,6,43,7, 8, 0, 0.5352107
2019-10-07,10:08:20 PM,32, 2,12,8,6,44,2, 2, 1, 0.6874787
2019-10-07,10:08:21 PM,32, 2,12,8,6,45,5, 1, 0, 0.2209934
