date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-10-07,9:08:01 PM,31, 4,12,8,1,1,8, 8, 1, 0.9780114
2019-10-07,9:08:03 PM,31, 4,12,8,1,2,2, 2, 1, 0.9786394
2019-10-07,9:08:05 PM,31, 4,12,8,1,3,6, 6, 1, 0.8339301
2019-10-07,9:08:07 PM,31, 4,12,8,1,4,4, 4, 1, 0.8866671
2019-10-07,9:08:08 PM,31, 4,12,8,1,5,5, 5, 1, 0.6592384
2019-10-07,9:08:10 PM,31, 4,12,8,1,6,1, 1, 1, 0.7916365
2019-10-07,9:08:11 PM,31, 4,12,8,1,7,3, 3, 1, 0.8536769
date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-10-07,9:13:07 PM,31, 2,12,8,1,1,4, 4, 1, 0.986707
2019-10-07,9:13:08 PM,31, 2,12,8,1,2,8, 8, 1, 1.103072
2019-10-07,9:13:10 PM,31, 2,12,8,1,3,1, 7, 0, 0.3819699
2019-10-07,9:13:13 PM,31, 2,12,8,1,4,4, 1, 0, 1.267852
2019-10-07,9:13:15 PM,31, 2,12,8,1,5,6, 6, 1, 1.101026
2019-10-07,9:13:16 PM,31, 2,12,8,1,6,5, 5, 1, 0.6983555
2019-10-07,9:13:17 PM,31, 2,12,8,1,7,2, 2, 1, 0.6606001
2019-10-07,9:13:19 PM,31, 2,12,8,1,8,3, 3, 1, 0.7644296
2019-10-07,9:13:39 PM,31, 2,12,12,2,9,5, 5, 1, 0.5307657
2019-10-07,9:13:40 PM,31, 2,12,12,2,10,12, 7, 0, 0.5639631
2019-10-07,9:13:40 PM,31, 2,12,12,2,11,9, 12, 0, 0.5125071
2019-10-07,9:13:41 PM,31, 2,12,12,2,12,9, 3, 0, 0.4938541
2019-10-07,9:13:42 PM,31, 2,12,12,2,13,9, 9, 1, 0.4498459
2019-10-07,9:13:43 PM,31, 2,12,12,2,14,9, 8, 0, 0.2875469
2019-10-07,9:13:44 PM,31, 2,12,12,2,15,9, 4, 0, 0.3480425
2019-10-07,9:13:44 PM,31, 2,12,12,2,16,9, 1, 0, 0.3413452
2019-10-07,9:13:45 PM,31, 2,12,12,2,17,9, 10, 0, 0.3953672
2019-10-07,9:13:46 PM,31, 2,12,12,2,18,9, 11, 0, 0.3596374
2019-10-07,9:13:47 PM,31, 2,12,12,2,19,9, 6, 0, 0.6113948
2019-10-07,9:13:48 PM,31, 2,12,12,2,20,10, 2, 0, 0.606169
2019-10-07,9:13:54 PM,31, 2,12,4,3,21,4, 4, 1, 3.410054
2019-10-07,9:13:55 PM,31, 2,12,4,3,22,1, 1, 1, 0.6883869
2019-10-07,9:13:56 PM,31, 2,12,4,3,23,2, 2, 1, 0.7086309
2019-10-07,9:13:57 PM,31, 2,12,4,3,24,3, 3, 1, 0.4681257
2019-10-07,9:14:00 PM,31, 3,12,4,1,1,4, 4, 1, 0.6017479
2019-10-07,9:14:01 PM,31, 3,12,4,1,2,1, 1, 1, 0.5787969
2019-10-07,9:14:02 PM,31, 3,12,4,1,3,2, 2, 1, 0.6423427
2019-10-07,9:14:03 PM,31, 3,12,4,1,4,3, 3, 1, 0.4836131
2019-10-07,9:14:05 PM,31, 3,12,8,2,5,8, 8, 1, 0.6720579
2019-10-07,9:14:06 PM,31, 3,12,8,2,6,3, 2, 0, 0.7656493
2019-10-07,9:14:08 PM,31, 3,12,8,2,7,1, 1, 1, 0.66444
2019-10-07,9:14:09 PM,31, 3,12,8,2,8,7, 7, 1, 0.6033729
2019-10-07,9:14:10 PM,31, 3,12,8,2,9,5, 5, 1, 0.6118143
2019-10-07,9:14:11 PM,31, 3,12,8,2,10,6, 6, 1, 0.5164756
2019-10-07,9:14:11 PM,31, 3,12,8,2,11,4, 4, 1, 0.580448
2019-10-07,9:14:12 PM,31, 3,12,8,2,12,3, 3, 1, 0.5941052
2019-10-07,9:14:15 PM,31, 3,12,12,3,13,5, 5, 1, 0.6837772
2019-10-07,9:14:16 PM,31, 3,12,12,3,14,7, 7, 1, 0.6170678
2019-10-07,9:14:17 PM,31, 3,12,12,3,15,3, 3, 1, 0.6443986
2019-10-07,9:14:18 PM,31, 3,12,12,3,16,2, 2, 1, 0.6109778
2019-10-07,9:14:19 PM,31, 3,12,12,3,17,11, 11, 1, 0.6548564
2019-10-07,9:14:20 PM,31, 3,12,12,3,18,12, 12, 1, 0.6842868
2019-10-07,9:14:21 PM,31, 3,12,12,3,19,9, 9, 1, 0.543355
2019-10-07,9:14:22 PM,31, 3,12,12,3,20,8, 8, 1, 0.5951306
2019-10-07,9:14:22 PM,31, 3,12,12,3,21,6, 6, 1, 0.61431
2019-10-07,9:14:24 PM,31, 3,12,12,3,22,1, 1, 1, 1.134375
2019-10-07,9:14:25 PM,31, 3,12,12,3,23,4, 4, 1, 0.5890985
2019-10-07,9:14:26 PM,31, 3,12,12,3,24,10, 10, 1, 0.7096979
2019-10-07,9:14:29 PM,31, 4,12,12,1,1,1, 2, 0, 0.7879962
2019-10-07,9:14:32 PM,31, 4,12,12,1,2,1, 1, 1, 1.448228
2019-10-07,9:14:33 PM,31, 4,12,12,1,3,9, 9, 1, 0.5754933
2019-10-07,9:14:34 PM,31, 4,12,12,1,4,6, 7, 0, 0.6298472
2019-10-07,9:14:35 PM,31, 4,12,12,1,5,4, 4, 1, 0.596783
2019-10-07,9:14:36 PM,31, 4,12,12,1,6,6, 6, 1, 0.6094221
2019-10-07,9:14:36 PM,31, 4,12,12,1,7,5, 5, 1, 0.5992776
2019-10-07,9:14:37 PM,31, 4,12,12,1,8,12, 12, 1, 0.5917528
2019-10-07,9:14:38 PM,31, 4,12,12,1,9,11, 11, 1, 0.5807546
2019-10-07,9:14:39 PM,31, 4,12,12,1,10,3, 3, 1, 0.6403949
2019-10-07,9:14:40 PM,31, 4,12,12,1,11,10, 10, 1, 0.5874134
2019-10-07,9:14:41 PM,31, 4,12,12,1,12,8, 8, 1, 0.6305475
2019-10-07,9:14:44 PM,31, 4,12,4,2,13,1, 1, 1, 0.6925759
2019-10-07,9:14:45 PM,31, 4,12,4,2,14,3, 3, 1, 0.4767775
2019-10-07,9:14:45 PM,31, 4,12,4,2,15,2, 2, 1, 0.6174209
2019-10-07,9:14:46 PM,31, 4,12,4,2,16,4, 4, 1, 0.4774225
2019-10-07,9:14:49 PM,31, 4,12,8,3,17,5, 5, 1, 0.6790634
2019-10-07,9:14:50 PM,31, 4,12,8,3,18,7, 7, 1, 0.6398439
2019-10-07,9:14:51 PM,31, 4,12,8,3,19,6, 6, 1, 0.6062545
2019-10-07,9:14:52 PM,31, 4,12,8,3,20,8, 8, 1, 0.7185082
2019-10-07,9:14:53 PM,31, 4,12,8,3,21,7, 2, 0, 0.7264206
2019-10-07,9:14:54 PM,31, 4,12,8,3,22,3, 3, 1, 0.6593951
2019-10-07,9:14:55 PM,31, 4,12,8,3,23,1, 1, 1, 0.9289603
2019-10-07,9:14:56 PM,31, 4,12,8,3,24,4, 4, 1, 0.6930522
2019-10-07,9:15:04 PM,31, 1,12,4,1,1,4, 4, 1, 0.6350189
2019-10-07,9:15:05 PM,31, 1,12,4,1,2,3, 3, 1, 0.6001723
2019-10-07,9:15:06 PM,31, 1,12,4,1,3,2, 2, 1, 0.5920643
2019-10-07,9:15:07 PM,31, 1,12,4,1,4,1, 1, 1, 0.5849307
2019-10-07,9:15:11 PM,31, 1,12,12,2,5,3, 3, 1, 0.6940994
2019-10-07,9:15:13 PM,31, 1,12,12,2,6,4, 4, 1, 0.7274447
2019-10-07,9:15:14 PM,31, 1,12,12,2,7,11, 11, 1, 0.6624283
2019-10-07,9:15:15 PM,31, 1,12,12,2,8,11, 12, 0, 0.6169722
2019-10-07,9:15:16 PM,31, 1,12,12,2,9,5, 6, 0, 0.6063356
2019-10-07,9:15:17 PM,31, 1,12,12,2,10,1, 2, 0, 0.6855087
2019-10-07,9:15:18 PM,31, 1,12,12,2,11,8, 9, 0, 0.5850155
2019-10-07,9:15:19 PM,31, 1,12,12,2,12,9, 10, 0, 0.5974963
2019-10-07,9:15:20 PM,31, 1,12,12,2,13,8, 8, 1, 0.6752322
2019-10-07,9:15:21 PM,31, 1,12,12,2,14,6, 7, 0, 0.6768407
2019-10-07,9:15:22 PM,31, 1,12,12,2,15,1, 1, 1, 1.103385
2019-10-07,9:15:24 PM,31, 1,12,12,2,16,5, 5, 1, 0.7914074
2019-10-07,9:15:31 PM,31, 1,12,8,3,17,4, 4, 1, 0.7158895
2019-10-07,9:15:32 PM,31, 1,12,8,3,18,5, 5, 1, 0.5556232
2019-10-07,9:15:33 PM,31, 1,12,8,3,19,6, 6, 1, 0.5566269
2019-10-07,9:15:34 PM,31, 1,12,8,3,20,7, 7, 1, 0.6988565
2019-10-07,9:15:35 PM,31, 1,12,8,3,21,8, 8, 1, 0.5960867
2019-10-07,9:15:36 PM,31, 1,12,8,3,22,2, 2, 1, 0.7108904
