date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-09-26,5:50:37 PM,25, 3,12,8,1,1,4, 5, 0, 0.6175501
2019-09-26,5:50:38 PM,25, 3,12,8,1,2,2, 3, 0, 0.6009288
2019-09-26,5:50:39 PM,25, 3,12,8,1,3,1, 1, 1, 0.545423
2019-09-26,5:50:40 PM,25, 3,12,8,1,4,7, 7, 1, 0.5531098
2019-09-26,5:50:41 PM,25, 3,12,8,1,5,6, 6, 1, 0.651311
2019-09-26,5:50:42 PM,25, 3,12,8,1,6,1, 8, 0, 0.6409622
2019-09-26,5:50:43 PM,25, 3,12,8,1,7,4, 4, 1, 0.5804721
2019-09-26,5:50:44 PM,25, 3,12,8,1,8,2, 2, 1, 0.6126312
2019-09-26,5:50:47 PM,25, 3,12,8,2,9,6, 6, 1, 0.8356578
2019-09-26,5:50:48 PM,25, 3,12,8,2,10,7, 7, 1, 0.5629253
2019-09-26,5:50:49 PM,25, 3,12,8,2,11,4, 4, 1, 0.593295
2019-09-26,5:50:50 PM,25, 3,12,8,2,12,2, 2, 1, 0.5148639
2019-09-26,5:50:51 PM,25, 3,12,8,2,13,3, 3, 1, 0.5873825
2019-09-26,5:50:51 PM,25, 3,12,8,2,14,1, 1, 1, 0.5998405
2019-09-26,5:50:52 PM,25, 3,12,8,2,15,8, 8, 1, 0.6437333
2019-09-26,5:50:53 PM,25, 3,12,8,2,16,5, 5, 1, 0.6458485
2019-09-26,5:50:56 PM,25, 3,12,4,3,17,4, 4, 1, 0.6565161
2019-09-26,5:50:57 PM,25, 3,12,4,3,18,3, 3, 1, 0.5836192
2019-09-26,5:50:58 PM,25, 3,12,4,3,19,2, 2, 1, 0.6043662
2019-09-26,5:50:59 PM,25, 3,12,4,3,20,1, 1, 1, 0.5621825
2019-09-26,5:51:12 PM,25, 3,12,4,4,21,1, 1, 1, 0.7328832
2019-09-26,5:51:12 PM,25, 3,12,4,4,22,3, 2, 0, 0.2493656
2019-09-26,5:51:13 PM,25, 3,12,4,4,23,3, 4, 0, 0.2784423
2019-09-26,5:51:14 PM,25, 3,12,4,4,24,1, 3, 0, 0.575612
2019-09-26,5:51:18 PM,25, 3,12,12,5,25,3, 3, 1, 0.7345226
2019-09-26,5:51:19 PM,25, 3,12,12,5,26,11, 10, 0, 0.6217107
2019-09-26,5:51:20 PM,25, 3,12,12,5,27,1, 12, 0, 0.5310004
2019-09-26,5:51:21 PM,25, 3,12,12,5,28,2, 2, 1, 0.6071743
2019-09-26,5:51:22 PM,25, 3,12,12,5,29,12, 11, 0, 0.6691517
2019-09-26,5:51:22 PM,25, 3,12,12,5,30,5, 5, 1, 0.6104999
2019-09-26,5:51:23 PM,25, 3,12,12,5,31,9, 9, 1, 0.5907148
2019-09-26,5:51:25 PM,25, 3,12,12,5,32,4, 4, 1, 0.06780329
2019-09-26,5:51:26 PM,25, 3,12,12,5,33,3, 7, 0, 0.6592158
2019-09-26,5:51:27 PM,25, 3,12,12,5,34,2, 1, 0, 0.5872945
2019-09-26,5:51:28 PM,25, 3,12,12,5,35,2, 6, 0, 0.2857945
2019-09-26,5:51:29 PM,25, 3,12,12,5,36,2, 8, 0, 0.5442761
2019-09-26,5:51:42 PM,25, 3,12,12,6,37,1, 7, 0, 1.554896
2019-09-26,5:51:43 PM,25, 3,12,12,6,38,1, 11, 0, 0.2948494
2019-09-26,5:51:43 PM,25, 3,12,12,6,39,7, 6, 0, 0.2379675
2019-09-26,5:51:44 PM,25, 3,12,12,6,40,12, 8, 0, 0.1644377
2019-09-26,5:51:44 PM,25, 3,12,12,6,41,7, 4, 0, 0.188776
2019-09-26,5:51:45 PM,25, 3,12,12,6,42,12, 9, 0, 0.2118929
2019-09-26,5:51:45 PM,25, 3,12,12,6,43,7, 1, 0, 0.1431288
2019-09-26,5:51:45 PM,25, 3,12,12,6,44,12, 3, 0, 0.1782245
2019-09-26,5:51:45 PM,25, 3,12,12,6,45,1, 3, 0, 0.028228
2019-09-26,5:51:46 PM,25, 3,12,12,6,46,1, 10, 0, 0.1525493
2019-09-26,5:51:46 PM,25, 3,12,12,6,47,7, 2, 0, 0.1008247
2019-09-26,5:51:46 PM,25, 3,12,12,6,48,1, 5, 0, 0.1786103
2019-09-26,5:51:47 PM,25, 3,12,12,6,49,10, 12, 0, 0.1603458
date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-09-26,5:58:11 PM,25, 2,12,8,1,1,6, 1, 0, 0.1451873
2019-09-26,5:58:12 PM,25, 2,12,8,1,2,6, 5, 0, 0.1526932
2019-09-26,5:58:13 PM,25, 2,12,8,1,3,6, 8, 0, 0.0768499
2019-09-26,5:58:16 PM,25, 2,12,8,1,4,6, 6, 1, 0.118705
date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
