date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-09-09,10:33:18 AM,8, 1,12,12,1,1,10, 10, 1, 3.046089
2019-09-09,10:33:22 AM,8, 1,12,12,1,2,7, 7, 1, 1.856693
2019-09-09,10:33:24 AM,8, 1,12,12,1,3,2, 2, 1, 1.482544
2019-09-09,10:33:26 AM,8, 1,12,12,1,4,3, 3, 1, 0.9896126
2019-09-09,10:33:28 AM,8, 1,12,12,1,5,8, 8, 1, 1.506665
2019-09-09,10:33:30 AM,8, 1,12,12,1,6,4, 4, 1, 1.128819
2019-09-09,10:33:32 AM,8, 1,12,12,1,7,5, 5, 1, 1.074497
2019-09-09,10:33:33 AM,8, 1,12,12,1,8,12, 11, 0, 0.968767
2019-09-09,10:33:35 AM,8, 1,12,12,1,9,9, 9, 1, 1.254715
2019-09-09,10:33:38 AM,8, 1,12,12,1,10,12, 12, 1, 1.720045
2019-09-09,10:33:40 AM,8, 1,12,12,1,11,6, 6, 1, 1.171755
2019-09-09,10:33:42 AM,8, 1,12,12,1,12,1, 1, 1, 1.71504
2019-09-09,10:33:43 AM,8, 1,12,12,1,12,0, 0, AVERAGE, 1.492937
2019-09-09,10:34:09 AM,8, 1,12,12,2,13,4, 4, 1, 1.077775
2019-09-09,10:34:12 AM,8, 1,12,12,2,14,3, 3, 1, 1.567231
2019-09-09,10:34:14 AM,8, 1,12,12,2,15,6, 6, 1, 1.92756
2019-09-09,10:34:16 AM,8, 1,12,12,2,16,2, 2, 1, 0.9024068
2019-09-09,10:34:19 AM,8, 1,12,12,2,17,12, 12, 1, 2.01601
2019-09-09,10:34:21 AM,8, 1,12,12,2,18,1, 1, 1, 1.536724
2019-09-09,10:34:23 AM,8, 1,12,12,2,19,11, 11, 1, 1.197326
2019-09-09,10:34:26 AM,8, 1,12,12,2,20,10, 10, 1, 1.67078
2019-09-09,10:34:27 AM,8, 1,12,12,2,21,9, 9, 1, 1.118086
2019-09-09,10:34:29 AM,8, 1,12,12,2,22,8, 8, 1, 1.020307
2019-09-09,10:34:31 AM,8, 1,12,12,2,23,7, 7, 1, 0.8693084
2019-09-09,10:34:32 AM,8, 1,12,12,2,24,5, 5, 1, 0.9859207
2019-09-09,10:34:33 AM,8, 1,12,12,2,24,0, 0, AVERAGE, 1.324119
2019-09-09,10:34:52 AM,8, 1,12,12,3,25,7, 7, 1, 2.373285
2019-09-09,10:34:55 AM,8, 1,12,12,3,26,9, 9, 1, 1.743419
2019-09-09,10:34:58 AM,8, 1,12,12,3,27,1, 1, 1, 2.456963
2019-09-09,10:35:01 AM,8, 1,12,12,3,28,6, 6, 1, 1.757424
2019-09-09,10:35:03 AM,8, 1,12,12,3,29,12, 12, 1, 1.771237
2019-09-09,10:35:05 AM,8, 1,12,12,3,30,4, 4, 1, 1.228405
2019-09-09,10:35:08 AM,8, 1,12,12,3,31,5, 5, 1, 1.756122
2019-09-09,10:35:09 AM,8, 1,12,12,3,32,10, 10, 1, 1.039955
2019-09-09,10:35:14 AM,8, 1,12,12,3,33,11, 11, 1, 3.961409
2019-09-09,10:35:16 AM,8, 1,12,12,3,34,2, 2, 1, 1.346497
2019-09-09,10:35:18 AM,8, 1,12,12,3,35,8, 8, 1, 1.467227
2019-09-09,10:35:19 AM,8, 1,12,12,3,35,0, 0, AVERAGE, 1.741828
2019-09-09,10:35:23 AM,8, 1,12,12,3,36,3, 3, 1, 2.631166
2019-09-09,10:35:28 AM,8, 1,12,12,4,37,11, 11, 1, 1.093186
2019-09-09,10:35:30 AM,8, 1,12,12,4,38,2, 1, 0, 0.9217891
2019-09-09,10:35:32 AM,8, 1,12,12,4,39,4, 4, 1, 1.370181
2019-09-09,10:35:34 AM,8, 1,12,12,4,40,7, 7, 1, 1.476251
2019-09-09,10:35:48 AM,8, 1,12,12,4,41,6, 6, 1, 1.987303
2019-09-09,10:35:51 AM,8, 1,12,12,4,42,2, 2, 1, 1.504084
2019-09-09,10:35:53 AM,8, 1,12,12,4,43,3, 3, 1, 1.459649
2019-09-09,10:35:54 AM,8, 1,12,12,4,44,12, 12, 1, 1.042712
2019-09-09,10:35:57 AM,8, 1,12,12,4,45,10, 10, 1, 1.682621
2019-09-09,10:35:59 AM,8, 1,12,12,4,46,5, 5, 1, 1.36913
2019-09-09,10:36:01 AM,8, 1,12,12,4,47,8, 8, 1, 1.268894
2019-09-09,10:36:03 AM,8, 1,12,12,4,48,9, 9, 1, 1.38285
2019-09-09,10:36:03 AM,8, 1,12,12,4,48,0, 0, AVERAGE, 1.599151
2019-09-09,10:36:07 AM,8, 1,12,12,5,49,8, 8, 1, 1.312627
2019-09-09,10:36:09 AM,8, 1,12,12,5,50,7, 7, 1, 1.200464
2019-09-09,10:36:10 AM,8, 1,12,12,5,51,12, 12, 1, 1.35248
2019-09-09,10:36:12 AM,8, 1,12,12,5,52,6, 6, 1, 0.9053689
2019-09-09,10:36:13 AM,8, 1,12,12,5,53,11, 11, 1, 0.9922686
2019-09-09,10:36:15 AM,8, 1,12,12,5,54,10, 9, 0, 1.33039
2019-09-09,10:36:17 AM,8, 1,12,12,5,55,3, 3, 1, 1.147466
2019-09-09,10:36:19 AM,8, 1,12,12,5,56,4, 4, 1, 1.431544
2019-09-09,10:36:21 AM,8, 1,12,12,5,57,10, 10, 1, 0.9729314
2019-09-09,10:36:22 AM,8, 1,12,12,5,58,5, 5, 1, 0.9567357
2019-09-09,10:36:24 AM,8, 1,12,12,5,59,2, 2, 1, 1.454033
2019-09-09,10:36:27 AM,8, 1,12,12,5,60,1, 1, 1, 1.738885
2019-09-09,10:36:27 AM,8, 1,12,12,5,60,0, 0, AVERAGE, 1.232933
2019-09-09,10:36:30 AM,8, 1,12,12,6,61,6, 6, 1, 1.260982
2019-09-09,10:36:32 AM,8, 1,12,12,6,62,2, 2, 1, 1.607381
2019-09-09,10:36:34 AM,8, 1,12,12,6,63,9, 9, 1, 1.421992
2019-09-09,10:36:36 AM,8, 1,12,12,6,64,12, 12, 1, 1.525279
2019-09-09,10:36:38 AM,8, 1,12,12,6,65,5, 5, 1, 1.095856
2019-09-09,10:36:40 AM,8, 1,12,12,6,66,11, 11, 1, 0.9560682
2019-09-09,10:36:41 AM,8, 1,12,12,6,67,8, 8, 1, 1.265045
2019-09-09,10:36:43 AM,8, 1,12,12,6,68,4, 4, 1, 1.218419
2019-09-09,10:36:45 AM,8, 1,12,12,6,69,3, 3, 1, 0.9720434
2019-09-09,10:36:46 AM,8, 1,12,12,6,70,10, 10, 1, 1.026689
2019-09-09,10:36:49 AM,8, 1,12,12,6,71,1, 1, 1, 1.518281
2019-09-09,10:36:50 AM,8, 1,12,12,6,72,7, 7, 1, 1.145544
2019-09-09,10:36:51 AM,8, 1,12,12,6,72,0, 0, AVERAGE, 1.251132
2019-09-09,10:36:55 AM,8, 1,12,8,7,73,1, 1, 1, 1.552407
2019-09-09,10:36:57 AM,8, 1,12,8,7,74,6, 6, 1, 1.163085
2019-09-09,10:36:58 AM,8, 1,12,8,7,75,7, 7, 1, 0.955439
2019-09-09,10:36:59 AM,8, 1,12,8,7,76,3, 3, 1, 0.851152
2019-09-09,10:37:01 AM,8, 1,12,8,7,77,8, 8, 1, 0.7499337
2019-09-09,10:37:02 AM,8, 1,12,8,7,78,4, 4, 1, 0.7931677
2019-09-09,10:37:03 AM,8, 1,12,8,7,79,6, 5, 0, 0.7338344
2019-09-09,10:37:05 AM,8, 1,12,8,7,80,2, 2, 1, 0.8703144
2019-09-09,10:37:05 AM,8, 1,12,8,7,80,0, 0, AVERAGE, 0.9586667
2019-09-09,10:37:08 AM,8, 1,12,8,8,81,1, 1, 1, 0.9051792
