date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-09-10,12:49:01 PM,13, 2,12,12,1,1,8, 9, 0, 0.8569868
2019-09-10,12:49:04 PM,13, 2,12,12,1,2,7, 7, 1, 2.611628
2019-09-10,12:49:06 PM,13, 2,12,12,1,3,12, 12, 1, 0.920662
2019-09-10,12:49:14 PM,13, 2,12,12,1,4,3, 3, 1, 1.096021
2019-09-10,12:49:16 PM,13, 2,12,12,1,5,3, 2, 0, 1.158934
2019-09-10,12:49:24 PM,13, 2,12,12,1,6,11, 11, 1, 2.355133
2019-09-10,12:49:27 PM,13, 2,12,12,1,7,4, 4, 1, 2.590724
2019-09-10,12:49:33 PM,13, 2,12,12,1,8,6, 5, 0, 4.082169
2019-09-10,12:49:36 PM,13, 2,12,12,1,9,10, 10, 1, 1.567017
2019-09-10,12:49:39 PM,13, 2,12,12,1,10,7, 6, 0, 1.433951
2019-09-10,12:49:41 PM,13, 2,12,12,1,11,2, 1, 0, 0.6482393
2019-09-10,12:49:43 PM,13, 2,12,12,1,12,9, 8, 0, 0.6691994
2019-09-10,12:49:43 PM,13, 2,12,12,1,12,0, 0, AVERAGE, 1.665889
2019-09-10,12:49:55 PM,13, 2,12,12,2,13,2, 10, 0, 0.3071192
2019-09-10,12:49:58 PM,13, 2,12,12,2,14,12, 11, 0, 1.384196
2019-09-10,12:50:10 PM,13, 2,12,12,2,15,3, 5, 0, 0.8186679
2019-09-10,12:50:13 PM,13, 2,12,12,2,16,1, 12, 0, 1.465978
2019-09-10,12:50:15 PM,13, 2,12,12,2,17,8, 8, 1, 0.6660863
2019-09-10,12:50:16 PM,13, 2,12,12,2,18,3, 4, 0, 0.6650854
2019-09-10,12:50:21 PM,13, 2,12,12,2,19,3, 3, 1, 0.6495609
2019-09-10,12:50:23 PM,13, 2,12,12,2,20,2, 2, 1, 0.6978196
2019-09-10,12:50:25 PM,13, 2,12,12,2,21,2, 1, 0, 1.465422
2019-09-10,12:50:28 PM,13, 2,12,12,2,22,10, 9, 0, 0.8365446
2019-09-10,12:50:30 PM,13, 2,12,12,2,23,8, 7, 0, 0.8186936
2019-09-10,12:50:32 PM,13, 2,12,12,2,24,6, 6, 1, 1.211116
2019-09-10,12:50:32 PM,13, 2,12,12,2,24,0, 0, AVERAGE, 0.9155242
2019-09-10,12:50:46 PM,13, 2,12,12,3,25,5, 5, 1, 1.283227
2019-09-10,12:50:48 PM,13, 2,12,12,3,26,11, 11, 1, 0.6472765
2019-09-10,12:50:50 PM,13, 2,12,12,3,27,2, 2, 1, 0.647206
2019-09-10,12:50:51 PM,13, 2,12,12,3,28,7, 7, 1, 0.6824978
2019-09-10,12:50:57 PM,13, 2,12,12,3,29,10, 10, 1, 2.048124
2019-09-10,12:51:00 PM,13, 2,12,12,3,30,5, 6, 0, 0.9599756
2019-09-10,12:51:03 PM,13, 2,12,12,3,31,3, 4, 0, 1.70436
2019-09-10,12:51:08 PM,13, 2,12,12,3,32,1, 12, 0, 2.132845
2019-09-10,12:51:10 PM,13, 2,12,12,3,33,4, 1, 0, 1.430857
2019-09-10,12:51:13 PM,13, 2,12,12,3,34,8, 8, 1, 0.5115341
2019-09-10,12:51:17 PM,13, 2,12,12,3,35,8, 9, 0, 0.3779474
2019-09-10,12:51:21 PM,13, 2,12,12,3,36,3, 3, 1, 0.6474507
2019-09-10,12:51:21 PM,13, 2,12,12,3,36,0, 0, AVERAGE, 1.089442
2019-09-10,12:51:34 PM,13, 2,12,12,4,37,1, 12, 0, 1.395806
