date, time, id , flexibility, sensitivity, size, round, count, selection, target, success, timeTaken, 
2019-09-10,4:34:26 PM,14, 4,12,4,1,1,2, 2, 1, 0.6771294
2019-09-10,4:34:27 PM,14, 4,12,4,1,2,1, 1, 1, 0.5951043
2019-09-10,4:34:28 PM,14, 4,12,4,1,3,3, 3, 1, 0.7851226
2019-09-10,4:34:29 PM,14, 4,12,4,1,4,4, 4, 1, 0.5600437
2019-09-10,4:34:30 PM,14, 4,12,4,1,4,0, 0, AVERAGE, 0.65435
2019-09-10,4:34:32 PM,14, 4,12,4,2,5,1, 1, 1, 0.5794485
2019-09-10,4:34:34 PM,14, 4,12,4,2,6,3, 3, 1, 0.7272017
2019-09-10,4:34:35 PM,14, 4,12,4,2,7,2, 2, 1, 0.9674341
2019-09-10,4:34:36 PM,14, 4,12,4,2,8,4, 4, 1, 0.5819069
2019-09-10,4:34:37 PM,14, 4,12,4,2,8,0, 0, AVERAGE, 0.7139978
2019-09-10,4:34:39 PM,14, 4,12,4,3,9,1, 1, 1, 0.5626652
2019-09-10,4:34:41 PM,14, 4,12,4,3,10,2, 2, 1, 0.9042288
2019-09-10,4:34:42 PM,14, 4,12,4,3,11,4, 4, 1, 0.5817949
2019-09-10,4:34:43 PM,14, 4,12,4,3,12,3, 3, 1, 0.6415099
2019-09-10,4:34:43 PM,14, 4,12,4,3,12,0, 0, AVERAGE, 0.6725497
2019-09-10,4:34:46 PM,14, 4,12,4,4,13,3, 3, 1, 0.6020116
2019-09-10,4:34:47 PM,14, 4,12,4,4,14,2, 2, 1, 0.7639765
2019-09-10,4:34:49 PM,14, 4,12,4,4,15,1, 1, 1, 0.527649
2019-09-10,4:34:50 PM,14, 4,12,4,4,16,4, 4, 1, 0.5101871
2019-09-10,4:34:50 PM,14, 4,12,4,4,16,0, 0, AVERAGE, 0.600956
2019-09-10,4:34:52 PM,14, 4,12,4,5,17,3, 3, 1, 0.5800304
2019-09-10,4:34:53 PM,14, 4,12,4,5,18,4, 4, 1, 0.5445155
2019-09-10,4:34:55 PM,14, 4,12,4,5,19,2, 2, 1, 0.5152989
2019-09-10,4:34:56 PM,14, 4,12,4,5,20,1, 1, 1, 0.5974401
2019-09-10,4:34:56 PM,14, 4,12,4,5,20,0, 0, AVERAGE, 0.5593212
2019-09-10,4:34:59 PM,14, 4,12,4,6,21,2, 2, 1, 0.8740926
2019-09-10,4:35:01 PM,14, 4,12,4,6,22,4, 4, 1, 0.5438752
2019-09-10,4:35:02 PM,14, 4,12,4,6,23,1, 1, 1, 0.5953664
2019-09-10,4:35:04 PM,14, 4,12,4,6,24,3, 3, 1, 0.6322392
2019-09-10,4:35:04 PM,14, 4,12,4,6,24,0, 0, AVERAGE, 0.6613933
2019-09-10,4:35:07 PM,14, 4,12,12,7,25,9, 9, 1, 1.043735
2019-09-10,4:35:09 PM,14, 4,12,12,7,26,4, 4, 1, 1.144015
2019-09-10,4:35:10 PM,14, 4,12,12,7,27,12, 12, 1, 0.6500612
2019-09-10,4:35:11 PM,14, 4,12,12,7,28,2, 2, 1, 0.8515831
2019-09-10,4:35:13 PM,14, 4,12,12,7,29,7, 7, 1, 1.368971
2019-09-10,4:35:16 PM,14, 4,12,12,7,30,5, 5, 1, 1.279136
2019-09-10,4:35:17 PM,14, 4,12,12,7,31,3, 3, 1, 0.7830876
2019-09-10,4:35:19 PM,14, 4,12,12,7,32,1, 1, 1, 0.7011327
2019-09-10,4:35:20 PM,14, 4,12,12,7,33,11, 10, 0, 0.8164594
2019-09-10,4:35:22 PM,14, 4,12,12,7,34,8, 8, 1, 0.9187458
2019-09-10,4:35:25 PM,14, 4,12,12,7,35,7, 6, 0, 0.9748288
